[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4],
[0, 14, 33.056697845458984, 9.999999747378752e-05, -1.0, 0.0, 60.0, 4]]
